Index,Time,(Debug_IMU_Data).Euler_Yaw_rad,(Gimbal).Target_Yaw_Speed,(Debug_IMU_Data).Gyro_Z_rad_s
49417,49.417008,1.99382591,2,1.65971923
49418,49.418144,1.99539435,2,1.64765167
49419,49.418764,1.99616933,2,1.62307262
49420,49.419858,1.99776804,2,1.62977374
49421,49.420998,1.99935949,2,1.63664615
49422,49.422134,2.00097537,2,1.61926174
49423,49.422754,2.00257111,2,1.61068749
49424,49.424114,2.00410867,2,1.63803566
49425,49.424822,2.00570488,2,1.6260289
49426,49.425919,2.00730133,2,1.60853994
49427,49.427059,2.0097065,2,1.62637603
49428,49.427678,2.01049829,2,1.62857902
49429,49.428785,2.01206064,2,1.60983932
49430,49.429909,2.01366758,2,1.63577509
49431,49.431049,2.01525259,2,1.62526679
49432,49.431668,2.01604748,2,1.62716281
49433,49.432775,2.01841116,2,1.60334814
49434,49.433898,2.01994967,2,1.62630069
49435,49.435192,2.02152896,2,1.61116934
49436,49.435875,2.02312231,2,1.62178981
49437,49.437115,2.02557445,2,1.6525389
49438,49.437735,2.02638912,2,1.66019022
49439,49.438841,2.02803898,2,1.6473918
49440,49.439981,2.02962494,2,1.61115026
49441,49.441104,2.03121018,2,1.64591086
49442,49.441724,2.03283381,-2,1.63234735
49443,49.442830,2.03447866,-2,1.62868035
49444,49.443755,2.03603196,-2,1.65209186
49445,49.444878,2.03764677,-2,1.5765146
49446,49.446021,2.03901315,-2,1.28308189
49447,49.446641,2.04003716,-2,1.11176515
49448,49.447897,2.04072857,-2,0.608156919
49449,49.449236,2.041044,-2,0.000403968617
49450,49.449856,2.04093313,-2,-0.220502645
49451,49.450968,2.03962946,-2,-0.638358414
49452,49.452092,2.03878331,-2,-0.911603928
49453,49.452711,2.03766036,-2,-1.1913681
49454,49.453818,2.03553343,-2,-1.37448287
49455,49.454961,2.03348947,-2,-1.49738085
49456,49.456084,2.03129482,-2,-1.6314801
49457,49.456704,2.03129482,-2,-1.6314801
49458,49.457811,2.02921081,-2,-1.7823137
49459,49.458950,2.02816343,-2,-1.76011765
49460,49.460224,2.02754164,-2,-1.73832667
49461,49.460907,2.02704191,-2,-1.75129247
49462,49.461729,2.02634573,-2,-1.72944963
49463,49.462853,2.0263052,-2,-1.66281354
49464,49.463993,2.0253973,-2,-1.6466409
49465,49.465132,2.02577686,-2,-1.59360003
49466,49.465752,2.02477026,-2,-1.56972659
49467,49.466845,2.02341843,-2,-1.52442658
49468,49.467985,2.02180409,-2,-1.53562665
49469,49.469122,2.02047062,-2,-1.5722717
49470,49.469742,2.01990318,-2,-1.56656301
49471,49.470835,2.0172801,-2,-1.55369389
49472,49.472263,2.01516008,-2,-1.56709433
49473,49.473064,2.0134387,-2,-1.60453534
49474,49.473684,2.0134387,-2,-1.60453534
49475,49.474777,2.00964236,-2,-1.60563385
49476,49.475916,2.00780535,-2,-1.63040209
49477,49.477056,2.0055542,-2,-1.66722834
49478,49.477676,2.00419807,-2,-1.67896807
49479,49.478770,2.00198078,-2,-1.70610166
49480,49.479905,1.99796474,-2,-1.7812072
49481,49.481045,1.99582565,-2,-1.8225168
49482,49.481665,1.99463189,-2,-1.83180952
49483,49.482758,1.99130034,-2,-1.8212986
49484,49.483919,1.98918021,-2,-1.82867908
49485,49.484757,1.98793471,-2,-1.84484434
49486,49.486110,1.98422444,-2,-1.88464808
49487,49.486730,1.98291457,-2,-1.88698077
49488,49.487826,1.97986174,-2,-1.87358761
49489,49.488965,1.97801888,-2,-1.85007775
49490,49.490102,1.97612751,-2,-1.83548033
49491,49.490721,1.97612751,-2,-1.83548033
49492,49.491815,1.97215497,-2,-1.79426575
49493,49.492955,1.97025371,-2,-1.77611077
49494,49.494092,1.96832597,-2,-1.78839886
49495,49.494915,1.96663833,-2,-1.75881183
49496,49.496057,1.96500087,-2,-1.72115612
49497,49.496791,1.96365821,-2,-1.71477413
49498,49.498146,1.96214986,-2,-1.69641352
49499,49.498765,1.96146691,-2,-1.67861509
49500,49.499862,1.95931101,-2,-1.63093555
49501,49.501003,1.95782053,-2,-1.65339351
49502,49.502139,1.95645988,-2,-1.64349151
49503,49.502759,1.95564139,-2,-1.63046694
49504,49.503852,1.95366299,-2,-1.61469734
49505,49.504995,1.95219231,-2,-1.58303106
49506,49.506132,1.9506973,-2,-1.61573589
49507,49.506752,1.94921064,-2,-1.62370622
49508,49.507845,1.94779027,-2,-1.6154927
49509,49.509114,1.94647861,-2,-1.56692493
49510,49.509823,1.94503546,-2,-1.5782876
49511,49.511066,1.94370484,-2,-1.57858276
49512,49.511686,1.94301963,-2,-1.58057141
49513,49.512793,1.94154131,-2,-1.5774622
49514,49.513917,1.93919146,-2,-1.61106062
49515,49.515059,1.93760622,-2,-1.58812296
49516,49.515679,1.93679774,-2,-1.5964005
49517,49.516786,1.93431008,-2,-1.6139909
49518,49.517910,1.9325918,-2,-1.64738691
49519,49.519049,1.93068516,-2,-1.67127204
49520,49.519669,1.92983806,-2,-1.68386686
49521,49.520905,1.92690074,-2,-1.69811952
49522,49.522259,1.92507017,-2,-1.71032238
49523,49.522878,1.92420971,-2,-1.71312368
49524,49.523992,1.92123342,-2,-1.75533402
49525,49.525119,1.91931522,-2,-1.75031018
49526,49.525739,1.91825354,-2,-1.76364791
49527,49.526845,1.91529918,-2,-1.76095152
49528,49.527984,1.91322911,-2,-1.78971052
49529,49.529108,1.91113532,-2,-1.80441535
49530,49.529728,1.91023219,-2,-1.79806721
49531,49.530834,1.90815449,-2,-1.82681847
49532,49.532113,1.90523541,-2,-1.82099259
49533,49.532796,1.90424418,-2,-1.8114537
49534,49.534069,1.90138817,-2,-1.80962598
49535,49.534689,1.90040052,-2,-1.82308495
49536,49.535799,1.89853215,-2,-1.80335689
49537,49.536938,1.89671433,-2,-1.78495049
49538,49.538062,1.89405382,-2,-1.80567217
49539,49.538682,1.89405382,-2,-1.80567217
49540,49.539788,1.89144719,-2,-1.7591759
49541,49.540911,1.88980901,-2,-1.76137364
49542,49.542052,1.88735318,-2,-1.75247753
49543,49.542671,1.88654327,-2,-1.73994112
49544,49.544076,1.88414133,-2,-1.71968293
49545,49.544798,1.8834095,-2,-1.71486902
49546,49.545895,1.88195896,-2,-1.71162689
49547,49.547035,1.87966573,-2,-1.67341602
49548,49.547861,1.8789885,-2,-1.65244901
49549,49.549002,1.87676251,-2,-1.66664743
49550,49.550125,1.87532628,-2,-1.65358007
49551,49.550745,1.87459052,-2,-1.65524054
49552,49.551851,1.87223613,-2,-1.65448308
49553,49.552991,1.87075794,-2,-1.63962114
49554,49.554114,1.8691889,-2,-1.62005568
49555,49.554734,1.86845171,-2,-1.60735142
49556,49.556111,1.8661586,-2,-1.61433423
49557,49.556819,1.86533833,-2,-1.62711084
49558,49.557913,1.86378384,-2,-1.62247241
49559,49.559052,1.86138105,-2,-1.60521102
49560,49.559672,1.86058497,-2,-1.60395765
49561,49.560779,1.85895181,-2,-1.62606812
49562,49.561902,1.85728312,-2,-1.62069595
49563,49.563042,1.85469329,-2,-1.63151646
49564,49.563662,1.85386264,-2,-1.65621722
49565,49.564768,1.85207033,-2,-1.65545666
49566,49.565895,1.84943032,-2,-1.6543237
49567,49.566772,1.84852147,-2,-1.68209708
49568,49.568103,1.84586215,-2,-1.65894592
49569,49.568723,1.84493434,-2,-1.67494738
49570,49.569820,1.84317815,-2,-1.69866872
49571,49.570959,1.84139621,-2,-1.70943987
49572,49.572095,1.83869147,-2,-1.71894598
49573,49.572715,1.83869147,-2,-1.7258544
49574,49.573809,1.83606327,-2,-1.69500339
49575,49.574953,1.8342545,-2,-1.6955719
49576,49.576089,1.83158231,-2,-1.71280432
49577,49.576709,1.83068609,-2,-1.72714424
49578,49.577803,1.82891309,-2,-1.71954119
49579,49.579225,1.8263216,-2,-1.72963667
49580,49.580032,1.82545567,-2,-1.71750605
49581,49.580652,1.82372499,-2,-1.72170496
49582,49.581747,1.82203317,-2,-1.70232403
49583,49.582883,1.82036662,-2,-1.69334042
49584,49.584022,1.81867373,-2,-1.73106277
49585,49.584642,1.81702209,-2,-1.7234931
49586,49.585740,1.81535852,-2,-1.69300675
49587,49.586876,1.81374061,-2,-1.70548213
49588,49.588015,1.81205189,-2,-1.70895195
49589,49.588718,1.81035686,-2,-1.69532275
49590,49.589842,1.80957305,-2,-1.68024611
49591,49.591253,1.80630589,-2,-1.69411218
49592,49.592043,1.80549538,-2,-1.69964182
49593,49.592663,1.80383182,-2,-1.69149923
49594,49.593757,1.80223072,-2,-1.68300688
49595,49.594893,1.80063415,-2,-1.68028009
49596,49.596035,1.79900312,-2,-1.66854715
49597,49.596655,1.79739749,-2,-1.69633198
49598,49.597749,1.79577029,-2,-1.66188061
49599,49.598885,1.79413247,-2,-1.6860491
49600,49.600025,1.79164088,-2,-1.69601822
49601,49.600645,1.79078972,-2,-1.68431044
49602,49.601738,1.78912497,-2,-1.71904409
49603,49.602874,1.7874397,-2,-1.68599486
49604,49.604297,1.78489876,-2,-1.72224903
49605,49.605106,1.78402627,-2,-1.73622584
49606,49.606034,1.78228688,-2,-1.72237694
49607,49.606654,1.78140342,-2,-1.71954441
49608,49.607748,1.77882957,-2,-1.70089674
49609,49.608884,1.7770921,-2,-1.71756446
49610,49.610023,1.77533388,-2,-1.74286366
49611,49.610643,1.77442634,-2,-1.72941256
49612,49.611737,1.77171063,-2,-1.7429086
49613,49.612873,1.76994359,-2,-1.72888029
49614,49.614013,1.76811659,-2,-1.76672792
49615,49.614716,1.76630378,-2,-1.77077723
49616,49.616110,1.764498,-2,-1.76417804
49617,49.616818,1.76267791,-2,-1.77936697
49618,49.618365,1.75999177,-2,-1.74756002
49619,49.619075,1.7591089,-2,-1.7589581
49620,49.619695,1.75733829,-2,-1.77045143
49621,49.620801,1.7555697,-2,-1.76507187
49622,49.621941,1.75379789,-2,-1.77441442
49623,49.623065,1.7519995,-2,-1.79528069
49624,49.623685,1.75022316,-2,-1.77008951
49625,49.624791,1.74848878,-2,-1.75948656
49626,49.625918,1.74678874,-2,-1.77400458
49627,49.626796,1.74504375,-2,-1.77812183
49628,49.628125,1.74330533,-2,-1.75471127
49629,49.628745,1.74160171,-2,-1.7418704
49630,49.629843,1.73989534,-2,-1.76000822
49631,49.630982,1.73818493,-2,-1.76256728
49632,49.632118,1.73643506,-2,-1.77625012
49633,49.632738,1.73470592,-2,-1.76865292
49634,49.633831,1.73299098,-2,-1.76147866
49635,49.634974,1.73123288,-2,-1.76960826
49636,49.636110,1.72953725,-2,-1.7494266
49637,49.636730,1.72781456,-2,-1.74778962
49638,49.637824,1.7261467,-2,-1.76110399
49639,49.639247,1.72441483,-2,-1.75614154
49640,49.640049,1.72268641,-2,-1.75557148
49641,49.640669,1.72095406,-2,-1.75288391
49642,49.641763,1.71925378,-2,-1.75054252
49643,49.642899,1.71755099,-2,-1.74290097
49644,49.644038,1.7158159,-2,-1.74680841
49645,49.644658,1.71491444,-2,-1.7318424
49646,49.645756,1.71243179,-2,-1.74105883
49647,49.646892,1.71075165,-2,-1.72515953
49648,49.648031,1.70908415,-2,-1.74371254
49649,49.648651,1.70738339,-2,-1.73091388
49650,49.649897,1.7056793,-2,-1.73042476
49651,49.651224,1.7030586,-2,-1.72217035
49652,49.651844,1.7022686,-2,-1.70988321
49653,49.652957,1.70061076,-2,-1.69524729
49654,49.654081,1.6989156,-2,-1.71934974
49655,49.654700,1.698048,-2,-1.7185936
49656,49.655810,1.69550741,-2,-1.72735047
49657,49.656950,1.6937952,-2,-1.7155056
49658,49.658294,1.69209957,-2,-1.71062696
49659,49.658914,1.69041228,-2,-1.71670258
49660,49.660026,1.68873119,-2,-1.70962548
49661,49.660757,1.68702042,-2,-1.71659231
49662,49.662146,1.68532813,-2,-1.7179302
49663,49.662766,1.68448794,-2,-1.71008992
49664,49.663863,1.6819638,-2,-1.70024776
49665,49.665006,1.68029416,-2,-1.70943451
49666,49.666142,1.67860496,-2,-1.70590222
49667,49.666762,1.67777538,-2,-1.69460058
49668,49.667856,1.67527688,-2,-1.68475556
49669,49.668996,1.67359328,-2,-1.70110512
49670,49.670132,1.67196858,-2,-1.69001043
49671,49.670752,1.67111945,-2,-1.68539774
49672,49.671978,1.66867745,-2,-1.682881
49673,49.672829,1.66700554,-2,-1.67825043
49674,49.674058,1.66535616,-2,-1.68871951
49675,49.674678,1.66452074,-2,-1.69916093
49676,49.675788,1.66366613,-2,-1.69997883
49677,49.676911,1.66038835,-2,-1.65916681
49678,49.678051,1.6587131,-2,-1.70068288
49679,49.678671,1.65790761,-2,-1.68822002
49680,49.679777,1.6562537,-2,-1.67210734
49681,49.680900,1.65374517,-2,-1.6850431
49682,49.682040,1.65210044,-2,-1.66930985
49683,49.682660,1.65126383,-2,-1.69200194
49684,49.683767,1.64956379,-2,-1.72320259
49685,49.685168,1.64706552,-2,-1.6660881
49686,49.685877,1.6454035,-2,-1.67380476
49687,49.686833,1.64457464,-2,-1.70223451
49688,49.687721,1.64289927,-2,-1.6935724
49689,49.689060,1.64037251,-2,-1.70226538
49690,49.689679,1.63953674,-2,-1.69022202
49691,49.690786,1.6378485,-2,-1.70365798
49692,49.691909,1.63530254,-2,-1.69220889
49693,49.693050,1.63361621,-2,-1.68302393
49694,49.693670,1.63278353,-2,-1.68387949
49695,49.694776,1.63026547,-2,-1.69068778
49696,49.696059,1.62857771,-2,-1.70891631
49697,49.696742,1.62772,-2,-1.71676242
49698,49.697981,1.62516642,-2,-1.68732512
49699,49.699118,1.62346494,-2,-1.70798302
49700,49.699738,1.62260699,-2,-1.71139038
49701,49.700831,1.62089527,-2,-1.71373117
49702,49.701970,1.61832654,-2,-1.68859124
49703,49.703107,1.61664212,-2,-1.70176601
49704,49.703727,1.61580503,-2,-1.71492994
49705,49.704820,1.61410832,-2,-1.69732738
49706,49.705963,1.61158264,-2,-1.71166384
49707,49.707236,1.60988116,-2,-1.71078491
49708,49.708069,1.60821354,-2,-1.68775153
49709,49.708788,1.6065464,-2,-1.66706014
49710,49.710129,1.60485518,-2,-1.70178974
49711,49.710749,1.60400975,-2,-1.71946084
49712,49.711854,1.60144258,-2,-1.69272113
49713,49.712994,1.59979188,-2,-1.66501868
49714,49.714117,1.59815729,-2,-1.69157887
49715,49.714737,1.59730339,-2,-1.6984669
49716,49.715846,1.59561467,-2,-1.7086966
49717,49.716986,1.59305012,-2,-1.69506383
49718,49.718109,1.59138191,-2,-1.69479311
49719,49.718729,1.59053624,-2,-1.70654774
49720,49.720098,1.58795547,-2,-1.71600473
49721,49.720806,1.58710349,-2,-1.71608722
49722,49.721899,1.58538473,-2,-1.71554434
49723,49.723040,1.58277905,-2,-1.73493361
49724,49.723660,1.58277905,-2,-1.73493361
49725,49.724766,1.58015704,-2,-1.75659478
49726,49.725893,1.57752967,-2,-1.75039268
49727,49.727032,1.57574368,-2,-1.77453399
49728,49.727652,1.5748477,-2,-1.76314902
49729,49.728759,1.57307124,-2,-1.77956045
49730,49.729882,1.57126927,-2,-1.79845428
49731,49.731021,1.56857765,-2,-1.79257882
49732,49.731758,1.56766093,-2,-1.80921376
49733,49.733124,1.5649575,-2,-1.82243264
49734,49.733744,1.56402898,-2,-1.82327926
49735,49.734840,1.56218553,-2,-1.83060026
49736,49.735983,1.55944228,-2,-1.83674312
49737,49.737119,1.55761683,-2,-1.82574594
49738,49.737739,1.55669725,-2,-1.82859802
49739,49.738832,1.55483854,-2,-1.8713932
49740,49.739971,1.55296886,-2,-1.87599528
49741,49.741108,1.55017507,-2,-1.85483527
49742,49.741728,1.54923999,-2,-1.85971916
49743,49.742845,1.54739523,-2,-1.88661575
49744,49.744240,1.54463339,-2,-1.8521719
49745,49.745043,1.54278696,-2,-1.85843658
49746,49.745663,1.54185057,-2,-1.88412917
49747,49.746757,1.5399785,-2,-1.86846173
49748,49.747893,1.53815007,-2,-1.87071562
49749,49.749032,1.53628266,-2,-1.88276935
49750,49.749652,1.53447247,-2,-1.85679078
49751,49.750746,1.53264284,-2,-1.86133778
49752,49.751882,1.53079557,-2,-1.86521602
49753,49.753021,1.52805984,-2,-1.85184634
49754,49.753641,1.52716732,-2,-1.84701514
49755,49.754735,1.52533185,-2,-1.85789907
49756,49.756006,1.52348661,-2,-1.84585023
49757,49.756838,1.52165878,-2,-1.83874059
49758,49.758070,1.52075756,-2,-1.83552122
49759,49.758690,1.51800096,-2,-1.85134709
49760,49.759796,1.51618624,-2,-1.85010898
49761,49.761141,1.51346755,-2,-1.83600962
49762,49.761761,1.51256251,-2,-1.83382308
49763,49.762855,1.51075733,-2,-1.83619952
49764,49.763995,1.50892019,-2,-1.83701324
49765,49.765135,1.50710082,-2,-1.82925332
49766,49.765754,1.50527501,-2,-1.83714437
49767,49.766848,1.50345707,-2,-1.82601297
49768,49.768116,1.50068903,-2,-1.86077106
49769,49.768824,1.49977541,-2,-1.85827386
49770,49.770063,1.49701047,-2,-1.84296751
49771,49.770683,1.49609017,-2,-1.85167587
49772,49.771790,1.49424815,-2,-1.85574961
49773,49.772913,1.49240088,-2,-1.84610093
49774,49.774053,1.4905566,-2,-1.84392154
49775,49.774673,1.48963213,-2,-1.85279536
49776,49.775782,1.48681116,-2,-1.87952781
49777,49.776905,1.48495865,-2,-1.86350834
49778,49.778045,1.4830941,-2,-1.86830366
49779,49.778665,1.48127472,-2,-1.86466253
49780,49.780082,1.4784795,-2,-1.88119793
49781,49.780804,1.4775548,-2,-1.87724614
49782,49.781898,1.47569919,-2,-1.88037455
49783,49.783038,1.47382951,-2,-1.86830163
49784,49.783658,1.47200394,-2,-1.8744024
49785,49.784765,1.47019839,-2,-1.8529706
49786,49.785891,1.46834767,-2,-1.87160563
49787,49.787031,1.4655838,-2,-1.86528158
49788,49.787651,1.4655838,-2,-1.86311769
49789,49.788757,1.46291959,-2,-1.83310103
49790,49.789881,1.46109879,-2,-1.85424471
49791,49.790755,1.45926189,-2,-1.85438931
49792,49.792084,1.45835733,-2,-1.8436197
49793,49.792704,1.45565212,-2,-1.80761731
49794,49.793801,1.45390058,-2,-1.81520212
49795,49.794944,1.45210207,-2,-1.82024586
49796,49.796080,1.45029891,-2,-1.82462513
49797,49.796700,1.44852114,-2,-1.82403564
49798,49.797794,1.44674003,-2,-1.78856063
49799,49.798934,1.44500709,-2,-1.77841175
49800,49.800070,1.44324136,-2,-1.77253664
49801,49.800690,1.44151366,-2,-1.75360799
49802,49.801784,1.43975723,-2,-1.78153837
49803,49.803073,1.43797874,-2,-1.78699648
49804,49.803756,1.43623507,-2,-1.76371443
49805,49.805024,1.4344691,-2,-1.78835309
49806,49.805644,1.43359506,-2,-1.79425108
49807,49.806751,1.43093455,-2,-1.77471507
49808,49.807875,1.42920017,-2,-1.74172652
49809,49.809014,1.42746317,-2,-1.75156415
49810,49.809634,1.42746317,-2,-1.75156415
49811,49.810741,1.42393482,-2,-1.76980841
49812,49.811864,1.42217445,-2,-1.75440919
49813,49.813004,1.4204483,-2,-1.74057329
49814,49.814140,1.41780555,-2,-1.77873456
49815,49.814760,1.41690516,-2,-1.77954638
49816,49.816131,1.41517019,-2,-1.7491132
49817,49.816839,1.41342473,-2,-1.75335574
49818,49.817950,1.4116832,-2,-1.75775003
49819,49.819073,1.40993357,-2,-1.76074719
49820,49.819693,1.40906322,-2,-1.76160777
49821,49.821020,1.4064405,-2,-1.76928115
49822,49.821640,1.40469468,-2,-1.75093055
49823,49.822747,1.40293801,-2,-1.7601645
49824,49.823870,1.40116656,-2,-1.77291727
49825,49.825013,1.39942193,-2,-1.75191987
49826,49.825633,1.39766145,-2,-1.75725055
49827,49.826739,1.39588475,-2,-1.77011585
49828,49.828138,1.39412928,-2,-1.77240956
49829,49.828845,1.39237833,-2,-1.75621259
49830,49.829956,1.3906585,-2,-1.75580299
49831,49.831079,1.38894236,-2,-1.76150119
49832,49.831699,1.38799298,-2,-1.77056849
49833,49.832806,1.38544238,-2,-1.773265
49834,49.833945,1.38368404,-2,-1.75920427
49835,49.835072,1.38199008,-2,-1.74207926
49836,49.835692,1.38100481,-2,-1.73964202
49837,49.836798,1.37855947,-2,-1.73983276
49838,49.837938,1.37684715,-2,-1.73984802
49839,49.839211,1.37510455,-2,-1.74728191
49840,49.839894,1.37343526,-2,-1.71080947
49841,49.840716,1.37175119,-2,-1.70758808
49842,49.841839,1.37008703,-2,-1.71509039
49843,49.842979,1.36838984,-2,-1.69987512
49844,49.844115,1.36668873,-2,-1.71350622
49845,49.844735,1.36582792,-2,-1.72402573
49846,49.845832,1.36329794,-2,-1.70229518
49847,49.846971,1.36163592,-2,-1.68914139
49848,49.848107,1.3599807,-2,-1.69327402
49849,49.848727,1.35911727,-2,-1.71302581
49850,49.849821,1.35658216,-2,-1.71121895
49851,49.850960,1.3548696,-2,-1.71429408
49852,49.851816,1.35319877,-2,-1.71194434
49853,49.853158,1.35150683,-2,-1.70693362
49854,49.853777,1.34980834,-2,-1.7144835
49855,49.854874,1.34810889,-2,-1.71168053
49856,49.856017,1.34639668,-2,-1.71455312
49857,49.856637,1.34554362,-2,-1.72190416
49858,49.857743,1.34298265,-2,-1.7153585
49859,49.858867,1.34130979,-2,-1.70444417
49860,49.860006,1.33960891,-2,-1.70267618
49861,49.861143,1.33786821,-2,-1.73946285
49862,49.861763,1.33698654,-2,-1.75281346
49863,49.863261,1.334391,-2,-1.73385978
49864,49.864196,1.33266163,-2,-1.7496773
49865,49.865089,1.33093452,-2,-1.74490643
49866,49.865916,1.32917416,-2,-1.7621398
49867,49.866798,1.32828617,-2,-1.77338302
49868,49.867714,1.32565665,-2,-1.75698614
49869,49.869116,1.32389939,-2,-1.77832484
49870,49.869822,1.32211483,-2,-1.78087485
49871,49.871363,1.31945372,-2,-1.771734
49872,49.872273,1.31766605,-2,-1.78951705
49873,49.873187,1.31678188,-2,-1.79183209
49874,49.874072,1.31501484,-2,-1.78256178
49875,49.874692,1.31501484,-2,-1.78256178
49876,49.875789,1.31232035,-2,-1.80422866
49877,49.876929,1.30964577,-2,-1.79409313
49878,49.878066,1.30784464,-2,-1.80914557
49879,49.878686,1.30695391,-2,-1.8061837
49880,49.879779,1.30427027,-2,-1.80265176
49881,49.881069,1.30249524,-2,-1.80865252
49882,49.881752,1.30159783,-2,-1.81252968
49883,49.883003,1.29890025,-2,-1.79936397
49884,49.884140,1.29711354,-2,-1.81539118
49885,49.884760,1.29620922,-2,-1.82844758
49886,49.885857,1.29440188,-2,-1.81007302
49887,49.886997,1.29168439,-2,-1.83605337
49888,49.888133,1.28986311,-2,-1.82071328
49889,49.888753,1.28897583,-2,-1.80812788
49890,49.889847,1.28716946,-2,-1.82724118
49891,49.890986,1.28446913,-2,-1.82694328
49892,49.892123,1.28265536,-2,-1.82279205
49893,49.892857,1.28173888,-2,-1.82050633
49894,49.894208,1.27902293,-2,-1.82125795
49895,49.894828,1.27902293,-2,-1.82125795
49896,49.895944,1.27537405,-2,-1.83135891
49897,49.897068,1.27354336,-2,-1.83630574
49898,49.897688,1.27264225,-2,-1.82327271
49899,49.898794,1.2708354,-2,-1.82165933
49900,49.899918,1.26808929,-2,-1.83760941
49901,49.901057,1.26627088,-2,-1.83447814
49902,49.901677,1.26536739,-2,-1.82853949
49903,49.902784,1.26354218,-2,-1.83301342
49904,49.903939,1.26078391,-2,-1.83994102
49905,49.904769,1.25987458,-2,-1.83603907
49906,49.906130,1.25709331,-2,-1.8688637
49907,49.906750,1.25616026,-2,-1.84876752
49908,49.907846,1.25434673,-2,-1.82807279
49909,49.908987,1.25157118,-2,-1.84625447
49910,49.910123,1.24972284,-2,-1.84462655
49911,49.910743,1.24880457,-2,-1.85688698
49912,49.911836,1.24692678,-2,-1.88180137
49913,49.912975,1.24414611,-2,-1.86770356
49914,49.914112,1.24227953,-2,-1.86401558
49915,49.914731,1.24135256,-2,-1.86575866
49916,49.915828,1.23951268,-2,-1.86264324
49917,49.917258,1.23672891,-2,-1.8845644
49918,49.918061,1.23487163,-2,-1.86891985
49919,49.918681,1.23394346,-2,-1.85779524
49920,49.919775,1.23210573,-2,-1.84459293
49921,49.920910,1.22932589,-2,-1.8661319
49922,49.922050,1.227458,-2,-1.8664068
49923,49.922670,1.22652614,-2,-1.85975206
49924,49.923764,1.22467732,-2,-1.84491706
49925,49.924900,1.22286558,-2,-1.84029031
49926,49.926043,1.22009921,-2,-1.84807003
49927,49.926663,1.21915269,-2,-1.87939608
49928,49.927756,1.21731424,-2,-1.85066819
49929,49.929114,1.21459234,-2,-1.82887053
49930,49.929849,1.21367753,-2,-1.84366643
49931,49.931225,1.21093011,-2,-1.8690871
49932,49.931845,1.21000421,-2,-1.87356162
49933,49.932959,1.2081511,-2,-1.8749299
49934,49.934082,1.20539856,-2,-1.84219408
49935,49.934702,1.2044965,-2,-1.83761919
49936,49.935812,1.20266938,-2,-1.85042238
49937,49.936952,1.20081782,-2,-1.86247098
49938,49.938075,1.19804549,-2,-1.85568488
49939,49.938695,1.19713271,-2,-1.84920371
49940,49.939801,1.19531024,-2,-1.85017824
49941,49.940941,1.19346952,-2,-1.85009658
49942,49.942217,1.19075835,-2,-1.83393192
49943,49.942900,1.19075835,-2,-1.83393192
49944,49.943719,1.18800938,-2,-1.82803524
49945,49.944842,1.18617237,-2,-1.86163855
49946,49.945985,1.18431783,-2,-1.85097086
49947,49.947121,1.1816324,-2,-1.81898558
49948,49.947741,1.18072093,-2,-1.84439468
49949,49.948835,1.17888415,-2,-1.84297752
49950,49.949974,1.17708552,-2,-1.8004508
49951,49.951111,1.17437696,-2,-1.81697178
49952,49.951731,1.17348504,-2,-1.80477321
49953,49.952824,1.17168653,-2,-1.82509434
49954,49.954090,1.1689899,-2,-1.80793726
49955,49.954797,1.16809797,-2,-1.81229734
49956,49.956042,1.16535461,-2,-1.82935774
49957,49.956662,1.16445744,-2,-1.82935774
49958,49.957770,1.16265976,-2,-1.79601932
49959,49.958893,1.16086733,-2,-1.80603921
49960,49.960032,1.15998042,-2,-1.80718231
49961,49.960652,1.15730083,-2,-1.79332662
49962,49.961759,1.15553606,-2,-1.79791641
49963,49.962882,1.15374029,-2,-1.80897796
49964,49.964021,1.15195167,-2,-1.80494189
49965,49.964641,1.15107369,-2,-1.77609742
49966,49.966082,1.14841533,-2,-1.78553522
49967,49.966802,1.14666295,-2,-1.78994823
49968,49.967896,1.14488137,-2,-1.78698683
49969,49.969036,1.14312553,-2,-1.77032924
49970,49.969656,1.14225471,-2,-1.78141356
49971,49.970762,1.13961375,-2,-1.77968419
49972,49.971885,1.13785076,-2,-1.79892755
49973,49.973026,1.13605988,-2,-1.79557633
49974,49.973645,1.13517201,-2,-1.79994845
49975,49.974752,1.13249779,-2,-1.78888571
49976,49.975879,1.13073158,-2,-1.78043067
49977,49.977018,1.12984598,-2,-1.80017436
49978,49.977752,1.12716985,-2,-1.77324462
49979,49.979118,1.12539399,-2,-1.79244256
49980,49.979738,1.12359416,-2,-1.79921699
49981,49.980834,1.12182915,-2,-1.79875159
49982,49.981974,1.12005579,-2,-1.80650282
49983,49.982897,1.11824715,-2,-1.82015431
49984,49.984037,1.11647654,-2,-1.79640055
49985,49.984657,1.11470044,-2,-1.79537642
49986,49.985754,1.1129247,-2,-1.81169546
49987,49.986890,1.11114311,-2,-1.79252076
49988,49.988029,1.10936069,-2,-1.79716969
49989,49.988649,1.1084733,-2,-1.80657995
49990,49.989870,1.10579324,-2,-1.80477202
49991,49.991225,1.10310841,-2,-1.81021762
49992,49.991845,1.10220838,-2,-1.78342807
49993,49.992958,1.10042679,-2,-1.80156827
49994,49.994081,1.09954619,-2,-1.80946374
49995,49.994701,1.09686267,-2,-1.79278982
49996,49.995811,1.09507883,-2,-1.8018285
49997,49.996951,1.09329605,-2,-1.77454543
49998,49.998074,1.09153616,-2,-1.79228687
49999,49.998694,1.09065878,-2,-1.80419123
